-0.005427,0.759071,-0.004557,-0.650970
-0.005247,0.759082,-0.004736,-0.650957
-0.005186,0.759082,-0.004863,-0.650956
-0.005172,0.759072,-0.004905,-0.650968
-0.005143,0.759063,-0.004916,-0.650979
-0.005121,0.759052,-0.004875,-0.650992
-0.005083,0.759048,-0.004838,-0.650997
-0.005080,0.759044,-0.004801,-0.651001
-0.005098,0.759036,-0.004759,-0.651011
-0.005112,0.759028,-0.004742,-0.651021
-0.005144,0.759026,-0.004718,-0.651023
-0.005167,0.759022,-0.004703,-0.651028
-0.005179,0.759014,-0.004698,-0.651037
-0.005193,0.759004,-0.004685,-0.651048
-0.005210,0.758999,-0.004665,-0.651054
-0.005230,0.758992,-0.004633,-0.651062
-0.005265,0.758991,-0.004635,-0.651064
-0.005305,0.758981,-0.004666,-0.651075
-0.005366,0.758975,-0.004731,-0.651080
-0.005389,0.758972,-0.004772,-0.651083
-0.005410,0.758978,-0.004789,-0.651076
-0.005444,0.758974,-0.004812,-0.651080
-0.005478,0.758970,-0.004805,-0.651085
-0.005506,0.758968,-0.004783,-0.651087
-0.005498,0.758959,-0.004780,-0.651098
-0.005493,0.758954,-0.004794,-0.651103
-0.005479,0.758945,-0.004798,-0.651114
-0.005471,0.758937,-0.004784,-0.651123
-0.005454,0.758933,-0.004763,-0.651129
-0.005446,0.758925,-0.004753,-0.651138
-0.005438,0.758920,-0.004723,-0.651144
-0.005430,0.758914,-0.004731,-0.651151
-0.005392,0.758909,-0.004714,-0.651157
-0.005359,0.758912,-0.004682,-0.651155
-0.005367,0.758908,-0.004635,-0.651159
-0.005363,0.758905,-0.004605,-0.651163
-0.005364,0.758896,-0.004566,-0.651174
-0.005406,0.758892,-0.004564,-0.651178
-0.005447,0.758880,-0.004591,-0.651191
-0.005458,0.758872,-0.004622,-0.651201
-0.005475,0.758862,-0.004612,-0.651212
-0.005469,0.758857,-0.004584,-0.651218
-0.005451,0.758843,-0.004532,-0.651234
-0.005434,0.758841,-0.004505,-0.651238
-0.005425,0.758834,-0.004480,-0.651246
-0.005392,0.758825,-0.004470,-0.651257
-0.005382,0.758815,-0.004480,-0.651269
-0.005398,0.758808,-0.004483,-0.651277
-0.005424,0.758805,-0.004475,-0.651279
-0.005426,0.758803,-0.004471,-0.651282
-0.005404,0.758799,-0.004455,-0.651287
-0.005396,0.758793,-0.004446,-0.651295
-0.005358,0.758786,-0.004426,-0.651302
-0.005342,0.758779,-0.004414,-0.651312
-0.005354,0.758777,-0.004400,-0.651314
-0.005360,0.758770,-0.004424,-0.651322
-0.005346,0.758764,-0.004477,-0.651328
-0.005301,0.758758,-0.004492,-0.651336
-0.005285,0.758752,-0.004490,-0.651343
-0.005283,0.758751,-0.004485,-0.651343
-0.005270,0.758744,-0.004496,-0.651351
-0.005288,0.758741,-0.004511,-0.651356
-0.005344,0.758731,-0.004541,-0.651366
-0.005368,0.758726,-0.004567,-0.651372
-0.005356,0.758718,-0.004603,-0.651381
-0.005336,0.758708,-0.004601,-0.651393
-0.005328,0.758703,-0.004593,-0.651399
-0.005350,0.758698,-0.004575,-0.651404
-0.005377,0.758694,-0.004567,-0.651408
-0.005406,0.758688,-0.004574,-0.651416
-0.005396,0.758680,-0.004578,-0.651425
-0.005371,0.758681,-0.004588,-0.651424
-0.005353,0.758674,-0.004605,-0.651432
-0.005341,0.758674,-0.004626,-0.651432
-0.005326,0.758673,-0.004643,-0.651433
-0.005327,0.758667,-0.004630,-0.651440
-0.005342,0.758661,-0.004593,-0.651448
-0.005345,0.758650,-0.004592,-0.651460
-0.005336,0.758638,-0.004617,-0.651474
-0.005320,0.758633,-0.004628,-0.651480
-0.005321,0.758628,-0.004627,-0.651485
-0.005337,0.758619,-0.004616,-0.651496
-0.005313,0.758611,-0.004603,-0.651505
-0.005284,0.758611,-0.004590,-0.651506
-0.005253,0.758601,-0.004596,-0.651518
-0.005230,0.758595,-0.004566,-0.651525
-0.005213,0.758587,-0.004538,-0.651535
-0.005196,0.758588,-0.004526,-0.651534
-0.005180,0.758582,-0.004504,-0.651541
-0.005182,0.758580,-0.004489,-0.651544
-0.005221,0.758574,-0.004491,-0.651550
-0.005246,0.758568,-0.004501,-0.651558
-0.005249,0.758563,-0.004526,-0.651562
-0.005243,0.758556,-0.004547,-0.651571
-0.005233,0.758540,-0.004577,-0.651589
-0.005240,0.758539,-0.004596,-0.651590
-0.005245,0.758534,-0.004596,-0.651596
-0.005265,0.758527,-0.004609,-0.651604
-0.005254,0.758523,-0.004619,-0.651608
-0.005253,0.758517,-0.004603,-0.651616
-0.005260,0.758514,-0.004599,-0.651619
-0.005260,0.758509,-0.004602,-0.651625
-0.005234,0.758500,-0.004606,-0.651636
-0.005221,0.758492,-0.004601,-0.651645
-0.005227,0.758481,-0.004574,-0.651658
-0.005235,0.758477,-0.004543,-0.651663
-0.005236,0.758468,-0.004502,-0.651673
-0.005246,0.758465,-0.004467,-0.651677
-0.005272,0.758452,-0.004454,-0.651692
-0.005273,0.758440,-0.004440,-0.651706
-0.005269,0.758430,-0.004442,-0.651718
-0.005269,0.758424,-0.004442,-0.651725
-0.005242,0.758423,-0.004441,-0.651727
-0.005230,0.758419,-0.004451,-0.651731
-0.005228,0.758418,-0.004468,-0.651732
-0.005248,0.758409,-0.004446,-0.651743
-0.005264,0.758400,-0.004424,-0.651753
-0.005251,0.758394,-0.004379,-0.651760
-0.005246,0.758385,-0.004354,-0.651771
-0.005207,0.758380,-0.004330,-0.651778
-0.005194,0.758377,-0.004311,-0.651781
-0.005201,0.758370,-0.004310,-0.651789
-0.005192,0.758364,-0.004343,-0.651796
-0.005174,0.758356,-0.004406,-0.651805
-0.005144,0.758353,-0.004454,-0.651809
-0.005115,0.758337,-0.004466,-0.651827
-0.005108,0.758326,-0.004458,-0.651840
-0.005105,0.758314,-0.004460,-0.651854
-0.005120,0.758300,-0.004462,-0.651870
-0.005129,0.758296,-0.004450,-0.651874
-0.005123,0.758290,-0.004414,-0.651882
-0.005109,0.758282,-0.004406,-0.651891
-0.005107,0.758273,-0.004397,-0.651902
-0.005109,0.758270,-0.004396,-0.651906
-0.005076,0.758257,-0.004405,-0.651921
-0.005071,0.758255,-0.004441,-0.651924
-0.005069,0.758251,-0.004480,-0.651927
-0.005082,0.758249,-0.004512,-0.651930
-0.005094,0.758242,-0.004551,-0.651937
-0.005094,0.758238,-0.004547,-0.651942
-0.005087,0.758237,-0.004548,-0.651943
-0.005096,0.758233,-0.004569,-0.651948
-0.005126,0.758221,-0.004584,-0.651961
-0.005147,0.758213,-0.004564,-0.651971
-0.005177,0.758209,-0.004544,-0.651975
-0.005170,0.758205,-0.004528,-0.651980
-0.005168,0.758201,-0.004557,-0.651984
-0.005139,0.758196,-0.004571,-0.651990
-0.005119,0.758190,-0.004550,-0.651997
-0.005137,0.758185,-0.004530,-0.652004
-0.005163,0.758180,-0.004532,-0.652008
-0.005140,0.758175,-0.004524,-0.652015
-0.005085,0.758170,-0.004530,-0.652021
-0.005047,0.758162,-0.004531,-0.652031
-0.005020,0.758160,-0.004546,-0.652033
-0.005019,0.758156,-0.004563,-0.652038
-0.005049,0.758142,-0.004592,-0.652054
-0.005045,0.758138,-0.004624,-0.652058
-0.005033,0.758131,-0.004624,-0.652066
-0.005017,0.758117,-0.004612,-0.652083
-0.005008,0.758111,-0.004601,-0.652090
-0.005010,0.758105,-0.004561,-0.652097
-0.005015,0.758101,-0.004558,-0.652101
-0.005017,0.758090,-0.004585,-0.652115
-0.005033,0.758076,-0.004637,-0.652131
-0.005034,0.758065,-0.004668,-0.652142
-0.005033,0.758061,-0.004686,-0.652148
-0.005008,0.758050,-0.004645,-0.652161
-0.005010,0.758046,-0.004572,-0.652165
-0.005045,0.758038,-0.004525,-0.652175
-0.005026,0.758028,-0.004516,-0.652187
-0.005030,0.758020,-0.004500,-0.652196
-0.004995,0.758018,-0.004506,-0.652199
-0.004994,0.758004,-0.004517,-0.652215
-0.005015,0.757990,-0.004532,-0.652231
-0.005041,0.757985,-0.004521,-0.652237
-0.005061,0.757974,-0.004511,-0.652249
-0.005088,0.757974,-0.004502,-0.652249
-0.005105,0.757969,-0.004497,-0.652254
-0.005099,0.757963,-0.004500,-0.652261
-0.005095,0.757952,-0.004521,-0.652274
-0.005127,0.757951,-0.004535,-0.652275
-0.005119,0.757944,-0.004520,-0.652284
-0.005099,0.757934,-0.004500,-0.652296
-0.005089,0.757931,-0.004472,-0.652299
-0.005093,0.757923,-0.004455,-0.652309
-0.005093,0.757912,-0.004452,-0.652321
-0.005095,0.757904,-0.004449,-0.652331
-0.005098,0.757895,-0.004423,-0.652341
-0.005096,0.757886,-0.004380,-0.652352
-0.005088,0.757885,-0.004378,-0.652354
-0.005097,0.757877,-0.004369,-0.652363
-0.005105,0.757877,-0.004373,-0.652363
-0.005143,0.757867,-0.004381,-0.652374
-0.005171,0.757857,-0.004393,-0.652385
-0.005186,0.757847,-0.004370,-0.652396
-0.005187,0.757839,-0.004372,-0.652406
-0.005177,0.757833,-0.004362,-0.652413
-0.005212,0.757824,-0.004346,-0.652424
-0.005234,0.757826,-0.004355,-0.652421
-0.005228,0.757814,-0.004380,-0.652435
-0.005228,0.757812,-0.004398,-0.652437
-0.005235,0.757801,-0.004394,-0.652450
-0.005228,0.757798,-0.004402,-0.652453
-0.005221,0.757791,-0.004436,-0.652461
-0.005217,0.757783,-0.004460,-0.652471
-0.005232,0.757777,-0.004515,-0.652477
-0.005243,0.757767,-0.004535,-0.652489
-0.005270,0.757754,-0.004537,-0.652503
-0.005282,0.757749,-0.004536,-0.652509
-0.005304,0.757743,-0.004567,-0.652516
-0.005308,0.757731,-0.004552,-0.652529
-0.005277,0.757721,-0.004551,-0.652541
-0.005279,0.757714,-0.004555,-0.652549
-0.005266,0.757703,-0.004551,-0.652562
-0.005268,0.757697,-0.004514,-0.652570
-0.005249,0.757688,-0.004477,-0.652581
-0.005227,0.757682,-0.004464,-0.652587
-0.005208,0.757675,-0.004465,-0.652596
-0.005195,0.757667,-0.004470,-0.652605
-0.005165,0.757660,-0.004489,-0.652613
-0.005163,0.757648,-0.004484,-0.652627
-0.005171,0.757641,-0.004464,-0.652636
-0.005171,0.757632,-0.004464,-0.652646
-0.005155,0.757632,-0.004477,-0.652646
-0.005137,0.757627,-0.004492,-0.652653
-0.005145,0.757617,-0.004508,-0.652663
-0.005148,0.757615,-0.004529,-0.652666
-0.005148,0.757612,-0.004524,-0.652669
-0.005163,0.757608,-0.004504,-0.652674
-0.005205,0.757601,-0.004481,-0.652682
-0.005203,0.757598,-0.004470,-0.652685
-0.005209,0.757593,-0.004474,-0.652690
-0.005248,0.757589,-0.004492,-0.652695
-0.005281,0.757586,-0.004498,-0.652698
-0.005265,0.757576,-0.004516,-0.652710
-0.005226,0.757565,-0.004525,-0.652723
-0.005193,0.757549,-0.004502,-0.652742
-0.005193,0.757544,-0.004517,-0.652748
-0.005210,0.757535,-0.004526,-0.652758
-0.005226,0.757531,-0.004518,-0.652763
