-0.101127,0.085031,-0.082726,0.987775
-0.102059,0.085854,-0.081788,0.987686
-0.103592,0.086901,-0.080904,0.987508
-0.105016,0.087815,-0.080231,0.987331
-0.106410,0.088870,-0.079440,0.987152
-0.107101,0.089835,-0.078813,0.987040
-0.107091,0.091067,-0.078282,0.986970
-0.106227,0.092162,-0.077851,0.986996
-0.104257,0.093406,-0.076916,0.987163
-0.101815,0.094463,-0.075712,0.987410
-0.098263,0.095644,-0.073574,0.987818
-0.094683,0.096637,-0.071383,0.988231
-0.089845,0.097795,-0.068959,0.988741
-0.085061,0.098816,-0.067319,0.989176
-0.078768,0.099948,-0.065820,0.989684
-0.072651,0.100848,-0.064848,0.990124
-0.065445,0.101696,-0.064302,0.990576
-0.061270,0.102156,-0.063905,0.990821
-0.056869,0.102585,-0.063212,0.991084
-0.053252,0.102990,-0.062060,0.991315
-0.049239,0.103579,-0.059824,0.991599
-0.045944,0.104070,-0.057508,0.991842
-0.042416,0.104424,-0.055044,0.992102
-0.039709,0.104493,-0.053599,0.992286
-0.037026,0.104273,-0.052911,0.992450
-0.035064,0.103806,-0.052957,0.992568
-0.033185,0.103051,-0.053001,0.992709
-0.031952,0.102320,-0.052285,0.992863
-0.030893,0.101384,-0.050198,0.993100
-0.030210,0.100528,-0.047440,0.993344
-0.029902,0.099559,-0.043878,0.993614
-0.030162,0.098727,-0.041208,0.993804
-0.030987,0.097751,-0.039108,0.993959
-0.032071,0.096885,-0.038406,0.994037
-0.033797,0.095939,-0.038416,0.994071
-0.035846,0.095222,-0.038405,0.994069
-0.038675,0.094452,-0.037829,0.994058
-0.041087,0.093762,-0.036995,0.994058
-0.043587,0.092899,-0.036345,0.994057
-0.045632,0.092120,-0.036516,0.994031
-0.048044,0.091275,-0.037205,0.993970
-0.050233,0.090625,-0.037694,0.993903
-0.052271,0.089977,-0.037448,0.993866
-0.054405,0.089237,-0.035904,0.993875
-0.056104,0.088685,-0.033713,0.993907
-0.057663,0.088292,-0.030693,0.993950
-0.058594,0.088207,-0.028177,0.993978
-0.059292,0.088489,-0.025641,0.993980
-0.059636,0.088942,-0.023624,0.993969
-0.059894,0.089587,-0.021279,0.993949
-0.060155,0.090241,-0.019256,0.993915
-0.060675,0.091060,-0.017431,0.993842
-0.061321,0.091820,-0.016736,0.993745
-0.062192,0.092745,-0.017023,0.993600
-0.063023,0.093585,-0.018085,0.993450
-0.064306,0.094677,-0.019526,0.993237
-0.065752,0.095697,-0.020323,0.993029
-0.067691,0.096893,-0.020306,0.992783
-0.069380,0.097823,-0.019742,0.992586
-0.071034,0.098598,-0.019274,0.992402
-0.072477,0.098967,-0.019699,0.992252
-0.074346,0.099171,-0.021074,0.992066
-0.075984,0.099254,-0.022627,0.991899
-0.077835,0.099396,-0.024220,0.991703
-0.079432,0.099600,-0.025144,0.991533
-0.081189,0.099787,-0.025703,0.991358
-0.082359,0.099834,-0.026176,0.991244
-0.083407,0.099652,-0.027544,0.991138
-0.084264,0.099400,-0.029486,0.991035
-0.085463,0.099151,-0.032182,0.990873
-0.086876,0.099030,-0.034398,0.990688
-0.088113,0.099013,-0.035459,0.990543
-0.089393,0.099061,-0.035675,0.990416
-0.090375,0.099053,-0.035495,0.990334
-0.091314,0.099043,-0.035504,0.990248
-0.092322,0.099059,-0.036064,0.990133
-0.093325,0.099077,-0.037031,0.990001
-0.094618,0.099091,-0.038270,0.989830
-0.096234,0.099010,-0.039805,0.989622
-0.097482,0.098903,-0.040708,0.989474
-0.098721,0.098727,-0.041311,0.989344
-0.099665,0.098544,-0.041602,0.989255
-0.100754,0.098387,-0.041749,0.989154
-0.101729,0.098341,-0.041772,0.989058
-0.102902,0.098420,-0.041465,0.988942
-0.103867,0.098509,-0.040818,0.988859
-0.104753,0.098538,-0.039809,0.988804
-0.105333,0.098507,-0.038976,0.988778
-0.105925,0.098384,-0.038278,0.988755
-0.106408,0.098250,-0.037948,0.988729
-0.106925,0.098256,-0.037761,0.988680
-0.107313,0.098426,-0.037463,0.988632
-0.107638,0.098763,-0.036395,0.988603
-0.107756,0.099123,-0.035173,0.988598
-0.107633,0.099536,-0.033832,0.988617
-0.107445,0.099939,-0.033093,0.988622
-0.107383,0.100444,-0.032990,0.988581
-0.107444,0.100924,-0.033194,0.988518
-0.107518,0.101577,-0.033102,0.988446
-0.107457,0.102160,-0.032657,0.988408
-0.107161,0.102826,-0.032061,0.988390
-0.106932,0.103462,-0.032117,0.988347
-0.106889,0.104237,-0.032664,0.988252
-0.106817,0.104920,-0.033152,0.988172
-0.106517,0.105640,-0.033442,0.988118
-0.106284,0.106161,-0.033506,0.988084
-0.106284,0.106668,-0.033701,0.988023
-0.106336,0.107028,-0.034156,0.987963
-0.106375,0.107439,-0.034837,0.987891
-0.106459,0.107711,-0.035144,0.987841
-0.106467,0.107915,-0.035063,0.987821
-0.106331,0.107997,-0.034947,0.987831
-0.106066,0.108097,-0.035252,0.987837
-0.105793,0.108237,-0.035926,0.987827
-0.105609,0.108389,-0.036263,0.987818
-0.105380,0.108462,-0.035873,0.987848
-0.105063,0.108418,-0.035007,0.987918
-0.104575,0.108280,-0.033923,0.988023
-0.104169,0.108149,-0.033311,0.988101
-0.103736,0.108087,-0.032688,0.988174
-0.103328,0.108110,-0.031957,0.988238
-0.102791,0.108162,-0.030789,0.988325
-0.102253,0.108219,-0.029601,0.988411
-0.101606,0.108291,-0.028432,0.988504
-0.101174,0.108392,-0.027888,0.988553
-0.100965,0.108568,-0.027435,0.988568
-0.100906,0.108693,-0.026663,0.988581
-0.100627,0.108825,-0.025372,0.988629
-0.100474,0.108903,-0.024206,0.988665
-0.100378,0.108958,-0.023415,0.988688
-0.100169,0.109035,-0.023458,0.988700
-0.100015,0.109171,-0.024254,0.988681
-0.100047,0.109271,-0.025240,0.988642
-0.100193,0.109314,-0.025807,0.988608
-0.100231,0.109251,-0.026183,0.988601
-0.100074,0.109119,-0.026340,0.988628
-0.099731,0.108985,-0.026331,0.988677
-0.099361,0.108904,-0.026329,0.988724
-0.098970,0.108860,-0.026045,0.988775
-0.098918,0.108836,-0.025157,0.988806
-0.099075,0.108680,-0.023359,0.988852
-0.098930,0.108461,-0.021789,0.988926
-0.098703,0.108224,-0.020813,0.988995
-0.098788,0.108090,-0.020674,0.989005
-0.098896,0.107972,-0.020760,0.989005
-0.098780,0.107927,-0.020682,0.989023
-0.098573,0.107916,-0.020437,0.989050
-0.098383,0.107987,-0.020122,0.989068
-0.098332,0.108188,-0.019783,0.989058
-0.098372,0.108471,-0.019477,0.989029
-0.098499,0.108793,-0.018248,0.989004
-0.098461,0.108959,-0.016140,0.989026
-0.098048,0.108958,-0.013198,0.989111
-0.097658,0.108886,-0.011208,0.989182
-0.097453,0.108886,-0.010562,0.989209
-0.097467,0.109065,-0.011060,0.989183
-0.097519,0.109446,-0.011396,0.989132
-0.097552,0.109762,-0.010674,0.989102
-0.097455,0.110039,-0.008237,0.989104
-0.097356,0.110234,-0.005827,0.989109
-0.097321,0.110454,-0.003935,0.989097
-0.097428,0.110703,-0.003502,0.989060
-0.097721,0.111105,-0.003994,0.988985
-0.097981,0.111513,-0.004614,0.988910
-0.098254,0.111964,-0.004876,0.988831
-0.098396,0.112264,-0.004537,0.988784
-0.098369,0.112527,-0.003793,0.988760
-0.098395,0.112718,-0.003464,0.988737
-0.098364,0.113001,-0.004221,0.988705
-0.098366,0.113368,-0.005855,0.988654
-0.098571,0.113938,-0.008089,0.988553
-0.098951,0.114459,-0.009479,0.988442
-0.099266,0.114950,-0.009940,0.988349
-0.099166,0.115226,-0.009692,0.988330
-0.099034,0.115476,-0.009568,0.988315
-0.099079,0.115788,-0.010252,0.988267
-0.099333,0.116277,-0.011847,0.988166
-0.099564,0.116747,-0.013015,0.988073
-0.099588,0.117195,-0.013528,0.988010
-0.099381,0.117470,-0.013428,0.988000
-0.099239,0.117716,-0.013264,0.987987
-0.099241,0.117991,-0.013509,0.987951
