-0.181028,0.675790,-0.216113,0.681052
-0.181138,0.677881,-0.214726,0.679382
-0.181229,0.680276,-0.212793,0.677570
-0.181188,0.682270,-0.210702,0.676227
-0.180872,0.684499,-0.207701,0.674987
-0.180270,0.686409,-0.204692,0.674127
-0.179051,0.688620,-0.200856,0.673350
-0.177566,0.690505,-0.197381,0.672841
-0.175743,0.692336,-0.193877,0.672456
-0.173312,0.694309,-0.189924,0.672181
-0.171103,0.695822,-0.186707,0.672084
-0.168527,0.697311,-0.183200,0.672156
-0.166415,0.698257,-0.180462,0.672441
-0.164252,0.698892,-0.177695,0.673049
-0.162604,0.699070,-0.175584,0.673819
-0.160720,0.698953,-0.173231,0.675000
-0.158879,0.698644,-0.171104,0.676297
-0.156315,0.698107,-0.168412,0.678122
-0.153866,0.697531,-0.165886,0.679896
-0.151500,0.696818,-0.163344,0.681771
-0.149432,0.695680,-0.160830,0.683984
-0.148523,0.694384,-0.159240,0.685868
-0.148507,0.692553,-0.157990,0.688008
-0.148968,0.690773,-0.157112,0.689897
-0.149463,0.688604,-0.155833,0.692244
-0.149680,0.686741,-0.154275,0.694394
-0.149885,0.684699,-0.151958,0.696872
-0.150365,0.683027,-0.149733,0.698889
-0.151779,0.681032,-0.147312,0.701041
-0.153714,0.679292,-0.145589,0.702666
-0.156455,0.677322,-0.143872,0.704313
-0.158878,0.675767,-0.142245,0.705595
-0.161498,0.674318,-0.139957,0.706842
-0.163687,0.673314,-0.137730,0.707732
-0.166077,0.672453,-0.135459,0.708432
-0.169273,0.671526,-0.133090,0.709004
-0.172387,0.670654,-0.131384,0.709398
-0.176070,0.669658,-0.129604,0.709761
-0.178892,0.668950,-0.127813,0.710048
-0.181423,0.668390,-0.125119,0.710413
-0.182737,0.668208,-0.122341,0.710731
-0.182996,0.668448,-0.118663,0.711062
-0.182223,0.669045,-0.115223,0.711265
-0.180616,0.670148,-0.111214,0.711274
-0.179255,0.671302,-0.108178,0.710998
-0.178205,0.672693,-0.105745,0.710314
-0.177854,0.673810,-0.104848,0.709475
-0.177860,0.675003,-0.105182,0.708289
-0.177890,0.676003,-0.106286,0.707162
-0.177540,0.677072,-0.107456,0.706050
-0.176440,0.678413,-0.108499,0.704878
-0.174908,0.679646,-0.108948,0.704002
-0.172904,0.681071,-0.109082,0.703099
-0.171486,0.682125,-0.109350,0.702382
-0.170672,0.683032,-0.110239,0.701560
-0.170418,0.683673,-0.111292,0.700831
-0.169850,0.684408,-0.112131,0.700116
-0.168706,0.685189,-0.112049,0.699643
-0.166788,0.686251,-0.110984,0.699231
-0.165201,0.687103,-0.109754,0.698966
-0.163826,0.687852,-0.108585,0.698735
-0.162932,0.688258,-0.108084,0.698622
-0.161843,0.688582,-0.107909,0.698583
-0.160991,0.688767,-0.108042,0.698576
-0.159876,0.688917,-0.108628,0.698594
-0.158652,0.689019,-0.109350,0.698659
-0.156955,0.689132,-0.110134,0.698808
-0.155461,0.689169,-0.110845,0.698993
-0.154125,0.689134,-0.111760,0.699178
-0.152781,0.689012,-0.113112,0.699375
-0.151816,0.688857,-0.114426,0.699525
-0.150968,0.688685,-0.116141,0.699595
-0.150480,0.688571,-0.117798,0.699536
-0.150071,0.688467,-0.119750,0.699394
-0.149669,0.688435,-0.121336,0.699238
-0.148937,0.688543,-0.122797,0.699033
-0.148153,0.688709,-0.123688,0.698879
-0.147226,0.688963,-0.124432,0.698693
-0.146457,0.689209,-0.124878,0.698532
-0.145653,0.689512,-0.125224,0.698339
-0.145195,0.689779,-0.125431,0.698133
-0.145078,0.690071,-0.125673,0.697826
-0.145218,0.690339,-0.125895,0.697492
-0.145492,0.690611,-0.126024,0.697142
-0.145923,0.690959,-0.126067,0.696699
-0.146385,0.691281,-0.126054,0.696284
