-0.054856,0.224971,0.049196
-0.054243,0.225058,0.048175
-0.053318,0.225079,0.047550
-0.052523,0.225041,0.047922
-0.052236,0.225078,0.049010
-0.052393,0.225308,0.050087
-0.052383,0.225677,0.049914
-0.052333,0.226105,0.049045
-0.052392,0.226394,0.048207
-0.052601,0.226557,0.047793
-0.052338,0.226629,0.047489
-0.051580,0.226704,0.046540
-0.051002,0.226793,0.045093
-0.051061,0.226904,0.043048
-0.051214,0.226989,0.041423
-0.051248,0.226966,0.041111
-0.051315,0.226853,0.042834
-0.051478,0.226814,0.045495
-0.051619,0.226875,0.047597
-0.051715,0.227016,0.048067
-0.051846,0.227194,0.046694
-0.051961,0.227362,0.044188
-0.052491,0.227414,0.042963
-0.053099,0.227338,0.043099
-0.053457,0.227219,0.044276
-0.053790,0.227091,0.045843
-0.054469,0.226984,0.047075
-0.055385,0.226925,0.047137
-0.056026,0.226876,0.046598
-0.055776,0.226757,0.045939
-0.055164,0.226568,0.045693
-0.054715,0.226340,0.046128
-0.055013,0.226220,0.046731
-0.056333,0.226141,0.047808
-0.057659,0.226095,0.049418
-0.058024,0.226100,0.051241
-0.057388,0.226020,0.052757
-0.056357,0.225897,0.053501
-0.055420,0.225744,0.053611
-0.055106,0.225701,0.053190
-0.055734,0.225683,0.052699
-0.056729,0.225715,0.052132
-0.057746,0.225882,0.051699
-0.057981,0.226057,0.051491
-0.057497,0.226175,0.051810
-0.056870,0.226225,0.052511
-0.057165,0.226260,0.053156
-0.057654,0.226292,0.053035
-0.057775,0.226400,0.051932
-0.057778,0.226573,0.050297
-0.057826,0.226694,0.049061
-0.057725,0.226768,0.048464
-0.057739,0.226781,0.048823
-0.058133,0.226814,0.048909
-0.058326,0.226834,0.048547
-0.058487,0.226816,0.048071
-0.058489,0.226720,0.047587
-0.058250,0.226498,0.047220
-0.058297,0.226266,0.047181
-0.058871,0.226092,0.047432
-0.059602,0.226015,0.047573
-0.059802,0.226052,0.047315
-0.059551,0.226233,0.046595
-0.059551,0.226325,0.045883
-0.060227,0.226227,0.046066
-0.060768,0.225983,0.047175
-0.060425,0.225746,0.047759
-0.059512,0.225496,0.046141
-0.059285,0.225287,0.043401
-0.059717,0.225080,0.040717
-0.060463,0.224784,0.040354
-0.060769,0.224403,0.042586
-0.060460,0.223898,0.046929
-0.060191,0.223565,0.049891
-0.060174,0.223464,0.050536
-0.060198,0.223537,0.049234
-0.060257,0.223681,0.047203
-0.060727,0.223830,0.045656
-0.061530,0.223768,0.045832
-0.062310,0.223651,0.046762
-0.062922,0.223497,0.047680
-0.063196,0.223347,0.047778
-0.063254,0.223195,0.046514
-0.063660,0.222976,0.045349
-0.063923,0.222675,0.044965
-0.063446,0.222326,0.045856
-0.062567,0.222020,0.047312
-0.062722,0.221835,0.048088
-0.064001,0.221883,0.048084
-0.065172,0.221953,0.048448
-0.065303,0.221984,0.049976
-0.064851,0.221967,0.051829
-0.064391,0.221912,0.052371
-0.064095,0.221862,0.050313
-0.063900,0.221796,0.047281
-0.064088,0.221577,0.045307
-0.064269,0.221167,0.045772
-0.064030,0.220675,0.049016
-0.063607,0.220417,0.051330
-0.063104,0.220422,0.051316
-0.062882,0.220563,0.049788
-0.063265,0.220597,0.049096
-0.063807,0.220408,0.051421
-0.063845,0.220214,0.055178
-0.063641,0.220156,0.057591
-0.063138,0.220345,0.057020
-0.062510,0.220661,0.053862
-0.062236,0.220912,0.050294
-0.062479,0.220927,0.049662
-0.062791,0.220844,0.051658
-0.062360,0.220792,0.054860
-0.061413,0.220942,0.056390
-0.060257,0.221232,0.055004
-0.059645,0.221592,0.050905
-0.059647,0.221720,0.048261
-0.059961,0.221623,0.048027
-0.060667,0.221418,0.049961
-0.060939,0.221231,0.052460
-0.060553,0.221207,0.053169
-0.060072,0.221370,0.050955
-0.059711,0.221577,0.047601
-0.059693,0.221688,0.045106
-0.060056,0.221619,0.044740
-0.060399,0.221373,0.046896
-0.060347,0.221086,0.049860
-0.059979,0.220886,0.051924
-0.059397,0.220811,0.051888
-0.058910,0.220840,0.049983
-0.058805,0.220891,0.047911
-0.059352,0.220913,0.046628
-0.059969,0.220775,0.047915
-0.060134,0.220553,0.050874
-0.059547,0.220330,0.053733
-0.058749,0.220235,0.054506
-0.057952,0.220206,0.052406
-0.057080,0.220068,0.050072
-0.056209,0.219867,0.048823
-0.055960,0.219598,0.049002
-0.056307,0.219356,0.050283
-0.056383,0.219353,0.050997
-0.056121,0.219456,0.051009
-0.055829,0.219529,0.050984
-0.055405,0.219530,0.051278
-0.055075,0.219541,0.051387
-0.055207,0.219599,0.050136
-0.055867,0.219649,0.048294
-0.056736,0.219659,0.046638
-0.056807,0.219525,0.045937
-0.055943,0.219282,0.046585
-0.054884,0.219110,0.047471
-0.054859,0.219150,0.046721
-0.055289,0.219306,0.044686
-0.056071,0.219432,0.042804
-0.057271,0.219367,0.042800
-0.058436,0.219008,0.045796
-0.058523,0.218628,0.049317
-0.058453,0.218432,0.050718
-0.059094,0.218383,0.049021
-0.059367,0.218413,0.046088
-0.058732,0.218426,0.043862
-0.058589,0.218260,0.044063
-0.059858,0.218011,0.046964
-0.060806,0.217907,0.050016
-0.060259,0.218006,0.050791
-0.059021,0.218159,0.049052
-0.057944,0.218276,0.045634
-0.057980,0.218165,0.044414
-0.058699,0.217963,0.046131
-0.059292,0.217885,0.049878
-0.059267,0.218112,0.053060
-0.058896,0.218650,0.052326
-0.058724,0.219299,0.049129
-0.058880,0.219826,0.045344
-0.059351,0.220042,0.043949
-0.060293,0.219987,0.045952
-0.061093,0.219809,0.050051
-0.060883,0.219869,0.051256
-0.060193,0.220123,0.048840
-0.059411,0.220392,0.044731
-0.059030,0.220548,0.041661
-0.059415,0.220590,0.041455
-0.060320,0.220566,0.044306
-0.060956,0.220722,0.047525
-0.060816,0.221085,0.049415
-0.059737,0.221631,0.048839
-0.058706,0.222083,0.046507
-0.058426,0.222370,0.044052
-0.058853,0.222507,0.042685
-0.059332,0.222600,0.042303
-0.059279,0.222722,0.042141
-0.058512,0.222937,0.041512
-0.057772,0.223134,0.040474
-0.057129,0.223268,0.039750
-0.056867,0.223396,0.039634
-0.056993,0.223492,0.039921
-0.057014,0.223552,0.040429
-0.056374,0.223649,0.039847
-0.055433,0.223796,0.038322
-0.055281,0.223939,0.036309
-0.056008,0.224030,0.034919
-0.056485,0.224076,0.034525
-0.056297,0.224141,0.034777
-0.055757,0.224195,0.034841
-0.055320,0.224168,0.033968
-0.055191,0.224093,0.032378
-0.055324,0.223865,0.031045
-0.055276,0.223548,0.031201
-0.054988,0.223178,0.032412
-0.054420,0.222897,0.033734
-0.053825,0.222721,0.034711
-0.053458,0.222714,0.035525
-0.054108,0.222725,0.036394
-0.054872,0.222699,0.037903
-0.055486,0.222682,0.039833
-0.055858,0.222727,0.041370
-0.056540,0.222848,0.041433
-0.057036,0.223032,0.039867
-0.057233,0.223202,0.037874
-0.057532,0.223272,0.036302
-0.058017,0.223271,0.035495
-0.058556,0.223187,0.035727
-0.058710,0.223119,0.036506
-0.058754,0.223049,0.037135
-0.059042,0.223014,0.037210
-0.059570,0.222992,0.036864
-0.059998,0.222902,0.036835
-0.059987,0.222776,0.037801
-0.059346,0.222671,0.040022
-0.058603,0.222723,0.041915
-0.058816,0.222898,0.042920
-0.060566,0.223322,0.042515
-0.062055,0.223746,0.041125
-0.062326,0.224029,0.040560
-0.062193,0.224164,0.041109
-0.062128,0.224175,0.042088
-0.061835,0.224189,0.042432
-0.061444,0.224327,0.041807
-0.061146,0.224590,0.040094
-0.060980,0.224888,0.038315
-0.061583,0.225193,0.037444
-0.062433,0.225519,0.038337
-0.062573,0.225780,0.039851
-0.061634,0.226002,0.040949
-0.060681,0.226269,0.040681
-0.060713,0.226504,0.039402
-0.061316,0.226700,0.037614
-0.061544,0.226850,0.036389
-0.061348,0.226980,0.035610
-0.061212,0.227125,0.034376
-0.060744,0.227262,0.032796
-0.059971,0.227264,0.032140
-0.059735,0.227182,0.033139
-0.060565,0.227061,0.035252
-0.061649,0.227035,0.037530
-0.061946,0.227188,0.038471
-0.060955,0.227529,0.037047
-0.059731,0.227821,0.034676
-0.059015,0.228011,0.032695
-0.059095,0.228018,0.032105
-0.059838,0.227922,0.033387
-0.060073,0.227809,0.035922
-0.059040,0.227803,0.036951
-0.057768,0.227932,0.036240
-0.057349,0.228181,0.033685
-0.057817,0.228471,0.031171
-0.058705,0.228656,0.030792
-0.059295,0.228709,0.032988
-0.059159,0.228725,0.035540
-0.058779,0.228823,0.035822
-0.058799,0.229038,0.033304
-0.059315,0.229282,0.029299
-0.060002,0.229373,0.026182
-0.060039,0.229171,0.025769
-0.059442,0.228848,0.026994
-0.059137,0.228607,0.027949
-0.059203,0.228471,0.027851
-0.058959,0.228330,0.027418
-0.058538,0.228187,0.027480
-0.058622,0.227902,0.028588
-0.058861,0.227581,0.030182
-0.058714,0.227359,0.031295
-0.057910,0.227230,0.031803
-0.057677,0.227212,0.031562
-0.058165,0.227176,0.031223
-0.058893,0.227088,0.031557
-0.059180,0.226971,0.032730
-0.058738,0.226836,0.033960
-0.057766,0.226716,0.034256
-0.057614,0.226639,0.033116
-0.057774,0.226543,0.031819
-0.058118,0.226371,0.031525
-0.058958,0.226208,0.032294
-0.060220,0.226016,0.035254
-0.060849,0.225915,0.038331
-0.060480,0.225973,0.039505
-0.059453,0.226107,0.038150
-0.058877,0.226241,0.035390
-0.058880,0.226339,0.032260
-0.059716,0.226298,0.031199
-0.061025,0.226155,0.032280
-0.061413,0.225986,0.034611
-0.060495,0.225899,0.036433
-0.059400,0.225930,0.036410
-0.059818,0.226090,0.034248
-0.061724,0.226226,0.032420
-0.063656,0.226253,0.032148
-0.063777,0.226126,0.033815
-0.063207,0.225968,0.035969
-0.063046,0.225912,0.036616
-0.063305,0.225996,0.035373
-0.062884,0.226116,0.033205
-0.061891,0.226197,0.031621
-0.061918,0.226247,0.031432
-0.063219,0.226237,0.033166
-0.063531,0.226311,0.035125
-0.062927,0.226525,0.036187
-0.062638,0.226821,0.035945
-0.063371,0.227147,0.034302
-0.063957,0.227372,0.032058
-0.063958,0.227432,0.030858
-0.063692,0.227363,0.030641
-0.063682,0.227261,0.031087
-0.064068,0.227205,0.031333
-0.064241,0.227183,0.031666
-0.063639,0.227339,0.030795
-0.063179,0.227552,0.029170
-0.063123,0.227590,0.029013
-0.064139,0.227659,0.030022
-0.064843,0.227549,0.032799
-0.064439,0.227343,0.036487
-0.063563,0.227275,0.039256
-0.062666,0.227458,0.038714
-0.062782,0.227767,0.035401
-0.063062,0.228144,0.030887
-0.062944,0.228351,0.029271
-0.062438,0.228409,0.030299
-0.062210,0.228400,0.032491
-0.061637,0.228436,0.033987
-0.061193,0.228526,0.033519
-0.061114,0.228596,0.032258
-0.061134,0.228709,0.030736
-0.061220,0.228823,0.029597
-0.061261,0.228901,0.029090
-0.061622,0.229059,0.028885
-0.062170,0.229257,0.028758
-0.062006,0.229431,0.028034
-0.061361,0.229612,0.026118
-0.060847,0.229691,0.023408
-0.060744,0.229672,0.020970
-0.061211,0.229507,0.020021
-0.061891,0.229256,0.021304
-0.062423,0.228994,0.023698
-0.062262,0.228881,0.025000
-0.062203,0.228923,0.024525
-0.063009,0.228978,0.023089
-0.064062,0.229027,0.022500
-0.064557,0.228980,0.022950
-0.064469,0.228865,0.023918
-0.064835,0.228805,0.024742
-0.065654,0.228740,0.025086
-0.066099,0.228645,0.025154
-0.066100,0.228534,0.025174
-0.067229,0.228402,0.025015
-0.069154,0.228290,0.024902
-0.070130,0.228124,0.025495
-0.069395,0.227897,0.026704
-0.068778,0.227709,0.027428
-0.069411,0.227483,0.028222
-0.070847,0.227315,0.028907
-0.071641,0.227168,0.030118
-0.071439,0.227051,0.032111
-0.071381,0.227102,0.032913
-0.071862,0.227253,0.032134
-0.072432,0.227472,0.029956
-0.072728,0.227640,0.028022
-0.073330,0.227679,0.027918
-0.075098,0.227591,0.030488
-0.076294,0.227477,0.033623
-0.075849,0.227411,0.035661
-0.074195,0.227606,0.034910
-0.072761,0.227965,0.032249
-0.073268,0.228436,0.029484
-0.075271,0.228876,0.027988
-0.076162,0.229230,0.027942
-0.075334,0.229594,0.028316
-0.074600,0.230125,0.026860
-0.075684,0.230830,0.021933
-0.076880,0.231429,0.016150
-0.076974,0.231811,0.011375
-0.076758,0.231835,0.009471
-0.076671,0.231575,0.010247
-0.076310,0.231242,0.011286
-0.075156,0.230913,0.010287
-0.073970,0.230719,0.006978
-0.073161,0.230440,0.003433
-0.072748,0.229862,0.002035
-0.073079,0.228904,0.004705
-0.073259,0.227731,0.010733
-0.072357,0.226469,0.018913
-0.071334,0.225661,0.024551
-0.070567,0.225198,0.027308
-0.069576,0.224934,0.028635
-0.067770,0.224714,0.031087
-0.066219,0.224481,0.035666
-0.065508,0.224318,0.041692
-0.065183,0.224377,0.047217
-0.064310,0.224888,0.049862
-0.063397,0.225820,0.049072
-0.063601,0.227116,0.046581
-0.064784,0.228248,0.045314
-0.066035,0.229405,0.044476
-0.066682,0.230574,0.043045
-0.067005,0.231671,0.040444
-0.067257,0.232617,0.036923
-0.067091,0.233549,0.032112
-0.065987,0.234130,0.027608
-0.064659,0.234547,0.022908
-0.064063,0.234889,0.018185
-0.064083,0.235155,0.014053
-0.063843,0.235246,0.011010
-0.062756,0.235198,0.009793
-0.061607,0.235009,0.009525
-0.060873,0.234672,0.009585
-0.060435,0.234222,0.010341
-0.060229,0.233705,0.011281
-0.059600,0.233073,0.011890
-0.058812,0.232555,0.011763
-0.058283,0.232136,0.011000
-0.058164,0.231691,0.010849
-0.058810,0.231190,0.012800
-0.059693,0.230698,0.016802
-0.060669,0.230290,0.022333
-0.060866,0.230159,0.025742
-0.059987,0.230207,0.026794
-0.058876,0.230280,0.026296
-0.058352,0.230156,0.026347
-0.058494,0.229837,0.028951
-0.059212,0.229511,0.033471
-0.059672,0.229362,0.038083
-0.059437,0.229546,0.040809
-0.058613,0.230017,0.040508
-0.058230,0.230647,0.038117
-0.058467,0.231371,0.035126
-0.059419,0.231932,0.033872
-0.060673,0.232454,0.034332
-0.061862,0.233022,0.035448
-0.062701,0.233710,0.035063
-0.063624,0.234660,0.031688
-0.065020,0.235509,0.026965
-0.066474,0.236259,0.022263
-0.067025,0.236852,0.018818
-0.066845,0.237259,0.016745
-0.067142,0.237480,0.015489
-0.068342,0.237578,0.014272
-0.069384,0.237648,0.012698
-0.070104,0.237732,0.010966
-0.071289,0.237801,0.009687
-0.072816,0.237838,0.009858
-0.074621,0.237771,0.011339
-0.075024,0.237612,0.013057
-0.074914,0.237498,0.013788
-0.076002,0.237484,0.012827
-0.077552,0.237422,0.011023
-0.078379,0.237178,0.010321
-0.078271,0.236692,0.011456
-0.077926,0.236213,0.013553
-0.077755,0.235868,0.015195
-0.078212,0.235674,0.016063
-0.078571,0.235554,0.016682
-0.078114,0.235252,0.018137
-0.077034,0.234844,0.019775
-0.076136,0.234509,0.020832
-0.075727,0.234252,0.021256
-0.075883,0.234016,0.021895
-0.075839,0.233744,0.024002
-0.075244,0.233515,0.027497
-0.074485,0.233446,0.030779
-0.074119,0.233658,0.032050
-0.073809,0.234097,0.030995
-0.073649,0.234558,0.029338
-0.073915,0.234800,0.029636
-0.074145,0.234760,0.032207
-0.074070,0.234640,0.035422
-0.073974,0.234724,0.036521
-0.074575,0.235031,0.034657
-0.075637,0.235543,0.030818
-0.076408,0.235775,0.029657
-0.076800,0.235889,0.030997
-0.077182,0.235949,0.033576
-0.077383,0.236128,0.035361
-0.077004,0.236665,0.034267
-0.076026,0.237163,0.031771
-0.074974,0.237504,0.029276
-0.075246,0.237703,0.027955
-0.076988,0.237746,0.028247
-0.078608,0.237739,0.029643
-0.077664,0.237857,0.029876
-0.075567,0.238116,0.028125
-0.074092,0.238374,0.025100
-0.073582,0.238586,0.022254
-0.073644,0.238675,0.022288
-0.073979,0.238653,0.024817
-0.073847,0.238706,0.027904
-0.073396,0.238956,0.029279
-0.072987,0.239413,0.027919
-0.072549,0.239965,0.024395
-0.072052,0.240321,0.021566
-0.072259,0.240540,0.019839
-0.073351,0.240586,0.019323
-0.073946,0.240476,0.020039
-0.073864,0.240285,0.021843
-0.073570,0.240116,0.022716
-0.072916,0.240055,0.021895
-0.072453,0.240105,0.018852
-0.072879,0.240074,0.015303
-0.073885,0.239676,0.013860
-0.073694,0.238979,0.016058
-0.072476,0.238142,0.020143
-0.070451,0.237501,0.023275
-0.068520,0.237164,0.024277
-0.067627,0.237164,0.023429
-0.067494,0.237226,0.022682
-0.067393,0.237099,0.024726
-0.067046,0.236849,0.029157
-0.066457,0.236575,0.034565
-0.066243,0.236446,0.038701
-0.066538,0.236517,0.040577
-0.066591,0.236848,0.039860
-0.066383,0.237350,0.038111
-0.066284,0.237973,0.035682
-0.065932,0.238636,0.032856
-0.065394,0.239252,0.029751
-0.065836,0.239731,0.027037
-0.067981,0.239928,0.026091
-0.070519,0.239951,0.026223
-0.071880,0.239856,0.026330
-0.071685,0.239786,0.025829
-0.071373,0.239848,0.023671
-0.071793,0.240034,0.020747
-0.072838,0.240212,0.018317
-0.073873,0.240252,0.017818
-0.074017,0.240061,0.019373
-0.073410,0.239816,0.020943
-0.072133,0.239573,0.020828
-0.070918,0.239422,0.018951
-0.069874,0.239297,0.016619
-0.069881,0.239085,0.015710
-0.070736,0.238689,0.017312
-0.071672,0.238154,0.021771
-0.072335,0.237756,0.026178
-0.072577,0.237494,0.029162
-0.072290,0.237381,0.029997
-0.071509,0.237370,0.028751
-0.070809,0.237376,0.025841
-0.070606,0.237192,0.023988
-0.070762,0.236845,0.024229
-0.071592,0.236499,0.026385
-0.073209,0.236149,0.030069
-0.074053,0.235937,0.033232
