0.039414,1.355911,-0.279354
0.040815,1.355179,-0.279308
0.040923,1.354796,-0.278460
0.039564,1.354710,-0.277270
0.037118,1.354811,-0.277178
0.033559,1.354802,-0.279341
0.028586,1.354359,-0.283098
0.020963,1.352903,-0.286394
0.013139,1.350676,-0.285625
0.004468,1.347581,-0.281140
-0.004758,1.343746,-0.273705
-0.014649,1.339221,-0.264404
-0.026990,1.333380,-0.251942
-0.037960,1.327922,-0.239107
-0.047835,1.322095,-0.223521
-0.055431,1.316121,-0.206301
-0.060152,1.310253,-0.189393
-0.061697,1.304811,-0.174355
-0.060758,1.299941,-0.161567
-0.057563,1.295202,-0.149233
-0.053955,1.291871,-0.141334
-0.049622,1.289204,-0.136866
-0.044369,1.287010,-0.135704
-0.038167,1.285177,-0.136632
-0.031523,1.283563,-0.138826
-0.024437,1.281908,-0.142027
-0.020181,1.280673,-0.145413
-0.017773,1.279537,-0.148577
-0.016507,1.278461,-0.151515
-0.016039,1.277432,-0.155224
-0.017067,1.276224,-0.160637
-0.019145,1.275114,-0.166443
-0.022542,1.273893,-0.173579
-0.026776,1.272523,-0.181377
-0.031700,1.271178,-0.189246
-0.037468,1.269820,-0.196130
-0.043882,1.268434,-0.201046
-0.051183,1.266984,-0.205200
-0.056787,1.266019,-0.208680
-0.061597,1.265277,-0.211609
-0.065733,1.264655,-0.213983
-0.068833,1.263986,-0.215440
-0.070502,1.263224,-0.216151
-0.071755,1.262482,-0.216881
-0.073381,1.261634,-0.218380
-0.074343,1.260824,-0.219998
-0.074893,1.260055,-0.221218
-0.075665,1.259360,-0.221514
-0.076837,1.258738,-0.221312
-0.077883,1.258202,-0.221145
-0.078815,1.257765,-0.221755
-0.079856,1.257564,-0.223905
-0.081241,1.257443,-0.227040
-0.082611,1.257257,-0.229428
-0.083278,1.256931,-0.229502
-0.083085,1.256632,-0.227871
-0.082493,1.256617,-0.226226
-0.082240,1.256983,-0.226140
-0.082159,1.257678,-0.227495
-0.081704,1.258484,-0.228931
-0.080896,1.259226,-0.229582
-0.079695,1.259929,-0.228666
-0.078774,1.260445,-0.227066
-0.078156,1.261049,-0.226104
-0.077743,1.261796,-0.226206
-0.076758,1.262679,-0.227208
-0.074921,1.263772,-0.228410
-0.073128,1.264732,-0.229036
-0.071602,1.265680,-0.229154
-0.070434,1.266634,-0.229057
-0.069296,1.267527,-0.228959
-0.068052,1.268399,-0.228799
-0.066613,1.269371,-0.228903
-0.065433,1.270185,-0.229412
-0.064668,1.270972,-0.230222
-0.063931,1.271705,-0.230875
-0.062843,1.272331,-0.230459
-0.061527,1.272966,-0.229694
-0.060330,1.273749,-0.228630
-0.059547,1.274369,-0.227702
-0.058628,1.274975,-0.227042
-0.057855,1.275600,-0.226946
-0.057227,1.276223,-0.226745
-0.056629,1.276892,-0.226577
-0.056186,1.277358,-0.226430
